team	stats	rankings	value
Missouri	Rushing Defense	60	163.5
Missouri	Passing Yards Allowed	T-108	261.8
Missouri	Team Passing Efficiency Defense	75	132.34
Missouri	Scoring Defense	T-94	31.8
Missouri	Turnover Margin	90	-0.33
Missouri	3rd Down Conversion Pct	8	0.472
Missouri	4th Down Conversion Pct	124	0.273
Missouri	3rd Down Conversion Pct Defense	110	0.443
Missouri	4th Down Conversion Pct Defense	T-73	0.529
Missouri	Red Zone Offense	23	0.902
Missouri	Red Zone Defense	T-122	0.907
Missouri	Net Punting	10	41.66
Missouri	Punt Returns	4	16.57
Missouri	Kickoff Returns	53	21.57
Missouri	First Downs Offense	21	287
Missouri	First Downs Defense	T-74	250
Missouri	Fewest Penalties Per Game	109	7.25
Missouri	Fewest Penalty Yards Per Game	84	57.33
Missouri	Time of Possession	128	   25:02
New Mexico St.	Stat	Rank	Value
New Mexico St.	Total Offense	27	453.8
New Mexico St.	Rushing Offense	124	101.2
New Mexico St.	Passing Offense	4	352.6
New Mexico St.	Team Passing Efficiency	63	132.16
New Mexico St.	Scoring Offense	55	29.6
New Mexico St.	Total Defense	68	397.5
New Mexico St.	Rushing Defense	63	164.8
New Mexico St.	Passing Yards Allowed	78	232.8
New Mexico St.	Team Passing Efficiency Defense	54	125.22
New Mexico St.	Scoring Defense	87	30.5
New Mexico St.	Turnover Margin	T-74	-0.08
New Mexico St.	3rd Down Conversion Pct	9	0.468
New Mexico St.	4th Down Conversion Pct	T-105	0.400
New Mexico St.	3rd Down Conversion Pct Defense	15	0.315
New Mexico St.	4th Down Conversion Pct Defense	102	0.611
New Mexico St.	Red Zone Offense	T-88	0.809
New Mexico St.	Red Zone Defense	62	0.829
New Mexico St.	Net Punting	83	37.06
New Mexico St.	Punt Returns	82	6.42
New Mexico St.	Kickoff Returns	70	20.89
New Mexico St.	First Downs Offense	33	274
New Mexico St.	First Downs Defense	89	263
New Mexico St.	Fewest Penalties Per Game	T-103	7.08
New Mexico St.	Fewest Penalty Yards Per Game	83	57.00
New Mexico St.	Time of Possession	105	   28:12
New Mexico	Stat	Rank	Value
New Mexico	Total Offense	99	359.5
New Mexico	Rushing Offense	19	235.4
New Mexico	Passing Offense	122	124.1
New Mexico	Team Passing Efficiency	123	100.61
New Mexico	Scoring Offense	T-113	20.7
New Mexico	Total Defense	69	398.0
New Mexico	Rushing Defense	55	157.4
New Mexico	Passing Yards Allowed	87	240.6
New Mexico	Team Passing Efficiency Defense	109	146.09
New Mexico	Scoring Defense	T-97	31.8
New Mexico	Turnover Margin	126	-1.33
New Mexico	3rd Down Conversion Pct	123	0.301
New Mexico	4th Down Conversion Pct	95	0.435
New Mexico	3rd Down Conversion Pct Defense	60	0.383
New Mexico	4th Down Conversion Pct Defense	T-81	0.545
New Mexico	Red Zone Offense	122	0.719
New Mexico	Red Zone Defense	128	0.947
New Mexico	Net Punting	8	41.99
New Mexico	Punt Returns	123	3.41
New Mexico	Kickoff Returns	67	21.07
New Mexico	First Downs Offense	T-111	211
New Mexico	First Downs Defense	56	235
New Mexico	Fewest Penalties Per Game	69	6.08
New Mexico	Fewest Penalty Yards Per Game	56	51.08
New Mexico	Time of Possession	16	   32:24
Liberty	Stat	Rank	Value
Syracuse	Stat	Rank	Value
Syracuse	Total Offense	23	456.3
Syracuse	Rushing Offense	69	161.5
Syracuse	Passing Offense	18	294.8
Syracuse	Team Passing Efficiency	102	118.83
Syracuse	Scoring Offense	76	27.4
Syracuse	Total Defense	105	444.0
Syracuse	Rushing Defense	97	196.7
Syracuse	Passing Yards Allowed	98	247.3
Syracuse	Team Passing Efficiency Defense	102	140.69
Syracuse	Scoring Defense	T-100	32.2
Syracuse	Turnover Margin	121	-1.00
Syracuse	3rd Down Conversion Pct	73	0.397
Syracuse	4th Down Conversion Pct	45	0.579
Syracuse	3rd Down Conversion Pct Defense	13	0.311
Syracuse	4th Down Conversion Pct Defense	T-62	0.500
Syracuse	Red Zone Offense	76	0.830
Syracuse	Red Zone Defense	49	0.813
Syracuse	Net Punting	12	41.29
Syracuse	Punt Returns	71	7.21
Syracuse	Kickoff Returns	T-32	22.71
Syracuse	First Downs Offense	14	293
Syracuse	First Downs Defense	T-70	248
Syracuse	Fewest Penalties Per Game	T-72	6.17
Syracuse	Fewest Penalty Yards Per Game	48	49.42
Syracuse	Time of Possession	63	   30:09
